order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag
ORD-00165,CUST-139,PROD-019,LOC-058,REP-023,2024-12-21,2024-12-29,14,$498.20,6178.28,4736.22,0.1142,Completed,North,,
ORD-03984,CUST-395,PROD-040,LOC-048,REP-057,11/26/2024,29-Nov-2024,36,52,1848.26,1021.0,0.0219,Completed,West,,
ORD-02539,CUST-009,PROD-157,LOC-056,REP-064,2023-08-14,2023-08-16,6,22.99,118.7,73.52,0.1395,Completed,South,,
ORD-04974,C422,PROD-066,LOC-025,REP-026,2023-07-05,07/14/2023,8,250,1294.0,807.6,0.3555,Completed,North,,
ORD-01312,CUST-246,PROD-126,LOC-025,REP-052,02/03/2024,02/16/2024,29,472.29,10032.62,4275.76,0.2675,Completed,South,,
ORD-04735,CUST-686,PROD-080,LOC-093,REP-040,2024-06-11,22-Jun-2024,15,221,2743.77,1557.76,0.1734,Returned,East,,
ORD-04351,CUST-830,PROD-187,LOC-044,REP-013,13-Aug-2024,18-Aug-2024,25,469.49,9459.05,3917.92,0.1941,Returned,North,,
ORD-04837,CUST-963,PROD-102,LOC-094,REP-074,09/24/2023,09/27/2023,32,412.50,9284.88,4181.77,0.2966,Completed,South,,
ORD-03301,CUST-801,PROD-178,LOC-005,REP-073,10-Dec-2024,2024-12-24,25,466.97,11084.7,8462.35,0.0505,Completed,North,,
ORD-03311,CUST-589,PROD-047,LOC-048,REP-037,12/04/2023,2023-12-09,29,384,9145.89,5475.29,0.1808,Completed,East,,
ORD-00328,CUST-828,PROD-139,LOC-053,REP-030,2023-08-20,2023-09-03,18,284,4807.8,3262.52,0.0605,Completed,East,,
ORD-02491,CUST-793,PROD-063,LOC-025,REP-057,05/18/2023,2023-05-20,19,229.13,3168.02,2467.04,0.2723,Cancelled,South,,
ORD-04880,C259,PROD-080,LOC-093,REP-005,08/13/2023,2023-08-15,20,449,6449.4,3259.03,0.2819,Returned,East,,
ORD-00833,CUST-957,PROD-139,LOC-051,REP-055,2023-02-15,2023-02-22,33,$58.30,1672.06,1044.74,0.1309,Completed,South,,
ORD-03080,CUST-042,PROD-171,LOC-018,REP-061,2023-04-05,04/10/2023,24,$248.26,4264.91,2251.31,0.2842,Completed,South,,
ORD-03463,CUST-726,PROD-152,LOC-087,REP-053,08/13/2023,2023-08-24,21,$137.16,1800.8,1332.17,0.3748,Completed,Central,,
ORD-04574,CUST-294,PROD-031,LOC-089,REP-040,2023-12-24,12/27/2023,38,136,3884.63,2344.33,0.2507,Completed,North,,
ORD-00055,CUST-973,PROD-064,LOC-026,REP-003,2024-07-06,07-Jul-2024,23,115.99,2594.67,2031.4,0.0274,Completed,North,,
ORD-04065,CUST-286,PROD-045,LOC-064,REP-064,07-May-2023,14-May-2023,12,346.09,2991.46,2342.88,0.2797,Completed,South,,
ORD-03452,CUST-134,PROD-169,LOC-011,REP-063,02-Dec-2024,2024-12-13,9,341.11,2337.18,1268.94,0.2387,Pending,West,,
ORD-01902,CUST-509,PROD-103,LOC-039,REP-074,2023-01-02,2023-01-05,27,484,10646.55,5562.48,0.1857,Completed,West,,
ORD-01482,CUST-927,PROD-040,LOC-013,REP-070,04/20/2023,05/04/2023,10,279.73,1852.37,903.18,0.3378,Cancelled,West,,
ORD-04151,CUST-723,PROD-180,LOC-057,REP-028,2024-04-06,2024-04-12,27,476.03,8729.63,6979.95,0.3208,Completed,North,,
ORD-03336,CUST-498,PROD-181,LOC-072,REP-035,2023-09-30,2023-10-07,36,$247.87,8260.32,3477.44,0.0743,Completed,South,,
ORD-00947,CUST-592,PROD-110,LOC-094,REP-036,11/24/2023,11/27/2023,25,226.11,3851.22,3044.53,0.3187,Returned,North,,
ORD-03294,CUST-274,PROD-011,LOC-071,REP-072,2024-03-14,03/22/2024,48,$262.03,8824.33,5303.69,0.2984,Completed,East,,
ORD-02162,CUST-603,PROD-096,LOC-036,REP-021,27-Feb-2023,2023-03-01,10,125,1002.95,480.65,0.1986,Completed,East,,
ORD-03058,CUST-148,PROD-136,LOC-060,REP-049,12-Jul-2024,07/19/2024,9,216.60,1527.16,1016.11,0.2166,Completed,West,,
ORD-00769,CUST-833,PROD-119,LOC-080,REP-038,06/22/2023,07/05/2023,16,271.08,3602.11,2754.16,0.1695,Completed,North,,
ORD-04898,CUST-621,PROD-168,LOC-088,REP-025,09/14/2024,20-Sep-2024,16,392,5214.23,2649.73,0.1692,Completed,North,,
ORD-03496,CUST-425,PROD-186,LOC-034,REP-044,06/09/2023,06/20/2023,16,216,2375.12,1424.48,0.3145,Returned,Central,,
ORD-00286,CUST-748,PROD-062,LOC-008,REP-032,05-Feb-2024,2024-02-15,41,382.80,11615.72,7634.57,0.2599,Completed,West,,
ord-02467,CUST-441,PROD-026,LOC-049,REP-019,28-Mar-2023,07-Apr-2023,4,6.02,17.86,8.46,0.2585,Completed,East,,
ORD-04636,CUST-298,PROD-073,,,2023-10-10,20-Oct-2023,29,144,3269.13,1388.38,,Completed,,,
ORD-02333,CUST-739,PROD-041,LOC-026,REP-001,2024-11-03,08-Nov-2024,5,259,1075.47,545.18,0.1701,Returned,Central,,
ORD-02718,CUST-925,PROD-021,LOC-097,REP-074,23-Jul-2024,07/30/2024,1,461,372.47,236.76,0.1928,Pending,West,,
ORD-02080,CUST-830,PROD-036,LOC-091,REP-070,2024-02-19,02/26/2024,29,$78.39,2224.43,941.88,0.0215,Completed,North,,
ORD-03390,CUST-298,PROD-191,LOC-048,REP-016,31-May-2024,02-Jun-2024,8,97,728.68,463.7,0.0631,Pending,South,,
ORD-00723,CUST-744,PROD-125,LOC-039,REP-047,01/14/2023,01/17/2023,42,241,7326.41,5476.58,0.2767,Cancelled,Central,,
ORD-00952,CUST-765,PROD-036,LOC-016,REP-019,04/16/2024,2024-04-19,36,486.05,11107.6,5520.47,0.3652,Returned,North,,
ORD-04547,CUST-011,PROD-117,LOC-010,REP-008,2024-10-06,2026-07-15,47,329,11604.25,4878.97,0.2508,Pending,South,,
ORD-02263,CUST-095,PROD-139,LOC-093,REP-037,2024-05-09,05/10/2024,39,$88.25,2093.96,1436.99,0.3916,Completed,Central,,
ORD-00990,CUST-440,PROD-033,LOC-082,REP-050,2024-03-16,20-Mar-2024,36,$486.88,16176.3,10640.35,0.0771,Returned,Central,,
ORD-03213,CUST-046,PROD-025,LOC-051,REP-037,10/22/2023,30-Oct-2023,26,377.61,7442.92,5591.53,0.2419,Returned,South,,
ORD-01760,CUST-249,PROD-171,LOC-038,REP-022,2024-11-29,09-Dec-2024,47,408.72,18558.63,10677.81,0.0339,Pending,South,,
ORD-04279,CUST-445,PROD-116,LOC-017,REP-003,06/09/2023,06/15/2023,6,324,1857.17,765.54,0.0474,Completed,Central,,
ORD-01725,C572,PROD-058,LOC-043,REP-049,02/15/2023,2023-02-23,36,322,10803.07,5548.96,0.0708,Returned,Central,,
ORD-00342,CUST-276,PROD-167,LOC-053,REP-066,2023-06-16,30-Jun-2023,37,$391.02,13227.85,6462.34,0.0857,Completed,South,,
ORD-03702,CUST-767,PROD-158,LOC-087,REP-030,05-Sep-2024,2024-09-16,23,383.43,8377.95,5646.25,0.05,Completed,North,,
ORD-00689,CUST-888,PROD-061,LOC-057,REP-050,2024-07-19,26-Jul-2024,20,$321.28,4625.15,3520.95,0.2802,Pending,Central,,
ORD-03433,CUST-580,PROD-073,LOC-085,REP-074,25-Apr-2024,2024-05-09,42,6,225.05,90.57,0.1918,Completed,East,,
ORD-00967,CUST-561,PROD-023,LOC-064,REP-013,06-Jun-2023,06/16/2023,41,$497.23,19591.36,7953.64,0.039,Pending,East,,
ORD-04923,C837,PROD-173,LOC-093,REP-037,12/09/2023,12/12/2023,8,96.30,531.42,260.23,0.3102,Completed,Central,,
ORD-02204,CUST-828,PROD-012,LOC-050,REP-061,06/08/2024,06/16/2024,33,325,8883.93,4328.36,0.1724,Pending,Central,,
ORD-02714,CUST-987,PROD-177,LOC-034,REP-027,2023-09-21,05-Oct-2023,6,319,1170.24,741.66,0.3888,Completed,West,,
ORD-04594,CUST-549,PROD-094,LOC-022,REP-050,2023-05-14,25-May-2023,13,$335.93,2754.76,1505.04,0.3692,Completed,East,,
ORD-03573,CUST-996,PROD-157,LOC-083,REP-043,2023-09-18,10/02/2023,15,320.11,3707.83,2130.76,0.2278,Completed,Central,,
ORD-01991,CUST-941,PROD-076,LOC-039,REP-033,2023-04-26,2023-05-07,49,$106.00,4420.61,2984.68,0.1489,Completed,East,,
ORD-04121,C380,PROD-100,,,2023-02-06,2023-02-17,40,347,9019.1,4764.64,,Returned,,,
ORD-04274,CUST-456,PROD-084,LOC-058,REP-025,23-Dec-2023,2023-12-26,43,133.77,3926.97,2417.54,0.3173,Completed,North,,
ORD-04940,CUST-834,PROD-020,LOC-085,REP-018,20-Jun-2024,07/01/2024,12,$251.18,2864.05,1157.96,0.0498,Pending,East,,
ORD-03601,CUST-090,PROD-140,LOC-007,REP-049,2024-03-02,09-Mar-2024,7,27.76,186.53,145.97,0.0401,Completed,West,,
ORD-04925,CUST-690,PROD-153,LOC-043,REP-036,2024-06-07,06/15/2024,17,297,4098.78,1789.71,0.1885,Pending,South,,
ord-04650,C040,PROD-026,LOC-087,REP-002,09/16/2024,2024-09-23,44,$298.53,11467.13,8922.6,0.127,Returned,West,,
ORD-04297,CUST-461,PROD-021,LOC-054,REP-042,20-Feb-2024,02/25/2024,39,323,8404.02,6088.31,0.333,Completed,South,,
ORD-00386,CUST-691,PROD-192,LOC-069,REP-037,2024-12-28,30-Dec-2024,49,179,7100.34,4460.83,0.1921,Pending,West,,
ord-00771,CUST-851,PROD-036,LOC-093,REP-072,06-Jun-2024,06/11/2024,3,84,200.3,85.72,0.2136,Completed,North,,
ORD-04757,CUST-849,PROD-163,LOC-042,REP-062,2023-02-03,2023-02-16,33,340,8838.43,7025.1,0.2124,Completed,Central,,
ORD-00537,CUST-577,PROD-128,LOC-067,REP-064,09/15/2024,09/29/2024,21,133.53,2158.9,1401.77,0.2301,Cancelled,Central,,
ORD-04859,CUST-946,PROD-139,LOC-018,REP-073,21-Apr-2023,2023-04-29,27,274.53,4554.12,3077.38,0.3856,Completed,West,,
ORD-04213,CUST-795,PROD-020,,,2024-01-14,2024-01-17,35,337,10032.68,6033.98,,Completed,,,
ORD-03508,CUST-228,PROD-008,LOC-086,REP-073,04/25/2023,04/26/2023,23,94.85,1692.66,1055.84,0.2241,Completed,West,,
ORD-00202,C684,PROD-031,LOC-060,REP-040,2023-12-04,2023-12-09,38,$362.83,13724.12,9078.14,0.0046,Pending,North,,
ORD-01333,CUST-703,PROD-158,LOC-050,REP-058,12-Jul-2024,14-Jul-2024,2,$326.19,414.72,321.36,0.3643,Pending,East,,
ORD-03503,CUST-503,PROD-124,LOC-035,REP-024,23-Jun-2023,2023-07-06,34,488.76,10321.34,5954.81,0.3789,Cancelled,West,,
ORD-02709,CUST-935,PROD-069,LOC-072,REP-044,18-Jul-2024,07/29/2024,30,$29.33,809.07,370.8,0.0805,Completed,West,,
ORD-04022,CUST-560,PROD-014,LOC-008,REP-061,2023-08-29,09/09/2023,6,255,1286.14,674.6,0.1607,Pending,West,,
ORD-01855,CUST-547,PROD-189,LOC-064,REP-013,30-Sep-2023,11-Oct-2023,10,55,438.34,265.33,0.2059,Returned,North,,
ORD-04657,CUST-069,PROD-003,LOC-064,REP-001,2024-03-12,20-Mar-2024,31,$251.35,6181.27,4112.33,0.2067,Completed,Central,,
ORD-02873,CUST-788,PROD-103,LOC-078,REP-057,22-Apr-2024,2024-05-01,15,$364.94,3915.08,1611.1,0.2848,Completed,North,,
ORD-03031,CUST-516,PROD-103,LOC-022,REP-037,12-Jun-2024,06/21/2024,6,141.14,647.58,268.06,0.2353,Completed,East,,
ORD-01206,CUST-981,PROD-067,LOC-092,REP-069,02/03/2023,14-Feb-2023,44,206.14,7184.47,4225.07,0.2079,Completed,West,,
ORD-01646,CUST-532,PROD-068,LOC-050,REP-072,04/15/2023,04/19/2023,33,57.57,1359.88,744.8,0.2842,Completed,West,,
ORD-03418,CUST-711,PROD-164,LOC-074,REP-016,04/13/2024,24-Apr-2024,21,474.96,6177.0,4726.99,0.3807,Completed,East,,
ORD-03477,CUST-842,PROD-087,LOC-034,REP-014,2023-08-04,2023-08-11,9,161.03,941.88,629.84,0.3501,Completed,North,,
ORD-02862,CUST-982,PROD-132,LOC-081,REP-017,2023-11-18,11/24/2023,32,474.95,9761.93,5436.74,0.3577,Pending,South,,
ORD-01793,CUST-019,PROD-188,LOC-007,REP-009,2023-05-10,2023-05-11,37,75,1839.08,1005.73,0.3378,Returned,Central,,
ORD-03798,C861,PROD-109,LOC-056,REP-057,01/19/2024,2024-01-20,11,125.72,1018.52,810.93,0.2635,Pending,North,,
ORD-03369,CUST-788,PROD-141,LOC-025,REP-032,28-Feb-2023,11-Mar-2023,23,$361.95,5352.88,3403.71,0.357,Pending,Central,,
ORD-03368,CUST-245,PROD-008,LOC-098,REP-009,02/07/2023,13-Feb-2023,39,$51.72,1249.18,617.97,0.3807,Pending,Central,,
ORD-03534,CUST-962,PROD-097,LOC-013,REP-036,03/27/2024,10-Apr-2024,2,369.50,502.15,286.46,0.3205,Completed,East,,
ORD-04577,CUST-296,PROD-020,LOC-079,REP-059,31-Jul-2024,05-Aug-2024,11,93.19,810.03,357.45,0.2098,Completed,South,,
ORD-03450,CUST-013,PROD-162,LOC-038,REP-015,02/26/2024,2024-03-03,5,$436.04,1478.39,765.35,0.3219,Completed,North,,
ORD-00604,CUST-197,PROD-031,LOC-068,REP-013,26-May-2024,05-Jun-2024,6,$315.46,1300.33,701.06,0.313,Completed,South,,
ORD-03057,CUST-301,PROD-033,LOC-057,REP-062,08/03/2023,15-Aug-2023,11,$459.39,4632.86,2654.8,0.0832,Completed,West,,
ORD-04540,CUST-200,PROD-155,LOC-001,REP-013,05/19/2023,27-May-2023,32,$350.17,7106.49,3937.5,0.3658,Completed,East,,
ORD-00127,CUST-883,PROD-190,LOC-006,REP-056,25-Jan-2024,03-Feb-2024,46,$118.90,4246.99,2833.67,0.2235,Completed,West,,
ORD-03877,CUST-544,PROD-091,LOC-073,REP-070,2024-01-13,01/18/2024,41,$408.71,14885.34,6792.23,0.1117,Pending,Central,,
ORD-02936,C582,PROD-083,LOC-022,REP-024,04/15/2023,2023-04-18,25,$444.59,10045.51,6361.51,0.0962,Pending,Central,,
ORD-03532,CUST-075,PROD-063,LOC-082,REP-052,2024-02-22,04-Mar-2024,39,27.86,672.02,277.09,0.3815,Returned,East,,
ORD-02731,CUST-958,PROD-185,LOC-002,REP-007,18-Oct-2024,2024-10-25,20,443,6706.89,3864.78,0.2446,Completed,South,,
ORD-00828,CUST-103,PROD-046,LOC-038,REP-016,2024-12-31,01/08/2025,9,$238.04,1903.06,884.06,0.1117,Returned,Central,,
ORD-01640,CUST-680,PROD-093,LOC-097,REP-050,13-Feb-2024,02/24/2024,12,$342.76,2809.26,1537.99,0.317,Pending,North,,
ORD-00985,CUST-092,PROD-167,LOC-003,REP-053,10/11/2024,16-Oct-2024,45,312,8846.35,6571.06,0.3701,Cancelled,North,,
ORD-03282,CUST-269,PROD-152,LOC-060,REP-061,15-Feb-2023,23-Feb-2023,35,59.54,1355.58,720.03,0.3495,Completed,Central,,
ord-01407,CUST-418,PROD-093,,,2024-04-23,29-Apr-2024,50,149.76,5049.16,3537.76,,Completed,,,
ORD-02189,CUST-635,PROD-158,LOC-073,REP-025,2024-04-29,05-May-2024,22,54,935.67,381.67,0.2202,Completed,West,,
ORD-04802,CUST-642,PROD-142,LOC-046,REP-049,17-Apr-2023,2023-04-20,31,90.18,2402.52,1129.58,0.1406,Pending,Central,,
ORD-02444,CUST-614,PROD-195,LOC-060,REP-068,2023-10-24,10/26/2023,41,351.60,10581.05,8280.74,0.266,Completed,North,,
ORD-00363,CUST-205,PROD-200,LOC-034,REP-067,2023-04-18,04/27/2023,47,310,12953.81,9247.78,0.1131,Completed,Central,,
ORD-02350,CUST-282,PROD-181,LOC-066,REP-056,05/07/2024,20-May-2024,10,296.79,2796.95,1737.78,0.0576,Returned,South,,
ORD-00346,CUST-268,PROD-168,LOC-092,REP-039,11/02/2023,11/13/2023,7,$243.46,1475.0,753.13,0.1345,Completed,East,,
ORD-00815,CUST-976,PROD-085,LOC-073,REP-074,12/08/2024,17-Dec-2024,20,166.41,3297.25,2354.71,0.0093,Cancelled,South,,
ORD-03206,CUST-812,PROD-109,LOC-001,REP-067,2023-10-23,10/29/2023,2,175,337.87,154.2,0.0356,Completed,South,,
ORD-04334,CUST-597,PROD-173,LOC-001,REP-071,01/28/2024,2024-02-07,20,41,755.03,352.78,0.0857,Completed,Central,,
ORD-04995,CUST-376,PROD-074,LOC-078,REP-058,10/29/2023,2023-11-10,49,$89.50,4309.63,2753.63,0.0173,Completed,South,,
ORD-03326,C967,PROD-168,LOC-009,REP-072,2023-07-09,07/10/2023,43,$336.21,13090.84,8171.39,0.0945,Completed,South,,
ORD-04107,C285,PROD-098,LOC-076,REP-054,01-Mar-2023,2023-03-04,24,$157.11,3203.91,1811.23,0.1503,Completed,East,,
ORD-02117,CUST-859,PROD-105,LOC-039,REP-019,01/09/2024,01/21/2024,48,470,14051.1,6123.15,0.3773,Completed,North,,
ORD-01835,CUST-381,PROD-086,LOC-071,REP-071,12/03/2024,12/09/2024,37,51,1833.54,815.61,0.0426,Completed,Central,CUST-9267,
ORD-00794,CUST-580,PROD-086,LOC-079,REP-039,07/13/2023,24-Jul-2023,31,348.92,6567.79,4202.76,0.3928,Completed,Central,,
ord-03817,CUST-323,PROD-039,LOC-034,REP-071,2023-02-22,2023-02-26,43,371,13247.31,7420.52,0.1709,Completed,West,,
ORD-02675,CUST-668,PROD-199,LOC-027,REP-008,11/12/2023,11/22/2023,29,$178.61,4562.27,1963.66,0.1192,Pending,South,,
ORD-00095,CUST-468,PROD-078,LOC-026,REP-050,06/11/2023,2023-06-13,29,472,8295.48,4310.84,0.3951,Cancelled,East,,
ORD-04226,CUST-524,PROD-170,LOC-041,REP-055,07-Dec-2023,15-Dec-2023,29,150.68,2673.39,1217.91,0.3882,Completed,West,,
ORD-03757,CUST-294,PROD-075,LOC-086,REP-025,01/18/2023,29-Jan-2023,14,284.27,2677.6,1574.84,0.3272,Completed,West,,
ORD-02892,CUST-311,PROD-040,LOC-002,REP-019,04/30/2024,2024-05-07,40,$164.86,5139.02,3724.8,0.2207,Returned,East,,
ORD-02372,CUST-179,PROD-009,LOC-018,REP-017,02/28/2024,06-Mar-2024,5,$5.74,17.25,12.05,0.399,Returned,East,,
ORD-04323,CUST-776,PROD-098,LOC-090,REP-070,04-Nov-2023,17-Nov-2023,7,$415.57,1891.43,1465.64,0.3498,Completed,East,,
ORD-04619,CUST-285,PROD-077,LOC-010,REP-022,17-Aug-2024,08/31/2024,46,$149.18,4153.74,3076.23,0.3947,Returned,North,,
ORD-03229,CUST-323,PROD-080,LOC-038,REP-024,2024-05-29,2024-06-07,35,76,1866.25,1487.13,0.2996,Returned,South,,
ORD-02854,CUST-052,PROD-047,LOC-030,REP-055,06/07/2024,09-Jun-2024,15,126.91,1192.26,587.76,0.3737,Completed,South,,
ORD-02913,CUST-968,PROD-092,LOC-043,REP-055,2023-02-23,2023-02-24,18,$309.96,5199.33,2272.78,0.0681,Completed,North,,
ORD-01866,C908,PROD-080,LOC-028,REP-008,2024-08-20,24-Aug-2024,16,397,5957.22,3372.87,0.063,Completed,East,,
ORD-01858,CUST-829,PROD-177,LOC-031,REP-010,11/13/2024,2024-11-14,24,268,5856.61,2953.47,0.09,Completed,North,,
ORD-02646,CUST-302,PROD-001,LOC-049,REP-055,2024-09-28,2024-10-11,15,$392.80,5172.0,2648.98,0.1222,Pending,South,,
ORD-02244,CUST-411,PROD-033,LOC-073,REP-070,05/11/2024,05/18/2024,28,306.27,5829.67,3783.19,0.3202,Completed,Central,,
ORD-02337,CUST-381,PROD-024,LOC-068,REP-012,12/17/2024,2024-12-18,25,204.41,3386.05,1643.77,0.3374,Cancelled,North,,
ORD-00951,CUST-870,PROD-200,LOC-018,REP-038,18-Jan-2023,2023-01-24,36,$239.59,8164.65,3625.62,0.0534,Returned,East,,
ORD-03069,CUST-694,PROD-158,LOC-034,REP-041,2024-07-01,09-Jul-2024,45,221,9932.81,7346.37,0.0042,Returned,South,,
ORD-01121,CUST-275,PROD-125,LOC-094,REP-029,2023-09-25,2023-10-06,21,208.56,2962.47,1688.84,0.3236,Completed,North,,
ORD-02598,CUST-579,PROD-174,LOC-086,REP-012,06/19/2024,2024-06-21,47,390,15354.64,8692.79,0.1644,Completed,Central,,
ORD-02205,CUST-890,PROD-129,LOC-097,REP-062,2023-07-30,2023-08-09,27,$106.15,2086.77,975.91,0.2719,Completed,Central,,
ORD-00420,CUST-451,PROD-043,LOC-030,REP-010,2023-12-28,2024-01-11,23,$246.00,4567.14,2930.66,0.1928,Completed,South,,
ORD-00923,CUST-394,PROD-023,LOC-014,REP-017,2024-01-06,2024-01-18,50,$296.51,11239.21,5566.79,0.2419,Completed,Central,,
ORD-01255,CUST-209,PROD-079,LOC-052,REP-048,06/05/2023,2023-06-17,43,94.90,2645.93,1174.15,0.3516,Completed,West,,
ORD-00478,CUST-062,PROD-092,LOC-083,REP-020,2024-01-16,29-Jan-2024,6,128,614.98,414.73,0.2,Completed,North,,
ORD-02036,CUST-542,PROD-194,LOC-075,REP-030,05/18/2023,06/01/2023,33,$436.82,12897.15,6495.85,0.1053,Completed,North,,
ORD-01203,CUST-484,PROD-183,LOC-026,REP-042,2024-06-07,2024-06-21,13,425.90,5179.03,2836.17,0.0646,Returned,South,,
ORD-02627,CUST-933,PROD-083,LOC-100,REP-044,05/07/2023,05/10/2023,31,$426.05,7928.49,3862.21,0.3997,Pending,South,,
ord-03709,CUST-246,PROD-108,LOC-096,REP-031,2023-03-24,04/07/2023,27,210.22,3437.92,2601.11,0.3943,Cancelled,,,
ORD-01971,CUST-505,PROD-099,LOC-013,REP-006,2024-06-25,03-Jul-2024,21,355,5184.46,4025.16,0.3057,Completed,West,,
ORD-03111,CUST-260,PROD-021,LOC-048,REP-057,05-May-2023,10-May-2023,23,259.13,5948.67,2625.6,0.0019,Pending,East,,
ORD-04019,CUST-234,PROD-137,LOC-016,REP-043,09/30/2024,09-Oct-2024,46,$269.46,9768.63,4578.69,0.2119,Completed,West,,
ORD-02152,CUST-383,PROD-006,LOC-058,REP-001,2024-07-20,2024-07-31,20,181.17,3325.56,1981.04,0.0822,Pending,Central,,
ORD-03688,CUST-466,PROD-062,LOC-054,REP-044,2023-09-04,11-Sep-2023,32,363.81,8273.91,4677.06,0.2893,Cancelled,West,,
ORD-01998,CUST-243,PROD-200,LOC-082,REP-019,2024-02-08,2024-02-11,43,$96.49,3997.21,2988.19,0.0366,Cancelled,West,,
ORD-04034,CUST-023,PROD-044,LOC-038,REP-075,06/23/2024,06-Jul-2024,49,$191.30,5645.78,2380.99,0.3977,Completed,West,,
ORD-03055,CUST-460,PROD-010,LOC-043,REP-020,11/14/2023,2023-11-17,35,$253.24,8309.44,5626.09,0.0625,Completed,East,,
ORD-01249,CUST-742,PROD-133,LOC-016,REP-021,07/30/2023,2023-08-12,25,297,7058.29,5559.8,0.0499,Completed,Central,,
ORD-02193,CUST-981,PROD-001,LOC-077,REP-044,10/15/2023,27-Oct-2023,30,$90.61,2157.51,1496.4,0.2063,Completed,North,,
ORD-02713,CUST-043,PROD-184,LOC-075,REP-003,11/04/2023,11/12/2023,17,228,2632.0,1781.96,0.3219,Pending,East,,
ORD-00993,CUST-465,PROD-163,LOC-081,REP-046,2023-01-29,2023-02-08,46,$274.12,7704.42,4843.9,0.389,Completed,South,,
ORD-02191,CUST-587,PROD-066,LOC-058,REP-073,2024-05-23,26-May-2024,15,137.99,1715.08,916.02,0.1714,Completed,West,,
ORD-03763,CUST-609,PROD-165,LOC-022,REP-035,01-Sep-2023,12-Sep-2023,1,108.56,108.0,62.12,0.0052,Completed,North,,
ORD-03598,CUST-769,PROD-038,LOC-027,REP-019,07/05/2023,07/11/2023,41,216,6848.41,4911.01,0.2283,Completed,Central,,
ORD-01319,CUST-016,PROD-012,LOC-049,REP-027,07/10/2023,14-Jul-2023,46,163,5374.65,3214.63,0.2856,Completed,Central,,
ORD-01864,CUST-465,PROD-071,LOC-018,REP-031,2024-08-12,2024-08-19,26,$154.53,3299.8,1468.86,0.1787,Cancelled,North,,
ORD-02344,CUST-595,PROD-078,LOC-048,REP-066,2023-08-04,2023-08-12,33,37.82,956.89,505.39,0.2333,Pending,Central,,
ORD-02450,CUST-981,PROD-089,LOC-064,REP-048,2023-09-03,2023-09-17,47,$204.24,7388.57,3898.02,0.2303,Completed,East,,
ORD-02137,CUST-440,PROD-066,LOC-100,REP-002,2024-04-30,04-May-2024,37,211.97,7580.15,5775.48,0.0335,Completed,West,,
ORD-01066,CUST-077,PROD-137,LOC-074,REP-031,24-Oct-2023,07-Nov-2023,17,$198.26,2887.78,2162.88,0.1432,Completed,East,,
ord-03678,CUST-407,PROD-128,LOC-033,REP-075,30-Jul-2024,2024-08-10,49,$424.52,17240.27,12946.55,0.1712,Completed,Central,,
ORD-04228,C484,PROD-158,LOC-035,REP-006,2023-06-28,08-Jul-2023,12,$288.41,3385.13,1981.28,0.0219,Completed,West,,
ORD-02622,CUST-055,PROD-101,LOC-068,REP-022,2023-04-01,11-Apr-2023,14,265,2687.93,1709.5,0.2759,Completed,Central,,
ORD-00078,C993,PROD-024,LOC-061,REP-045,26-Apr-2024,05/05/2024,42,$223.90,8357.16,6675.52,0.1113,Completed,West,,
ORD-02899,CUST-010,PROD-088,LOC-011,REP-030,03/13/2023,22-Mar-2023,7,59,275.35,204.3,0.3431,Pending,East,,
ORD-01315,CUST-575,PROD-124,LOC-079,REP-050,2023-10-27,07-Nov-2023,28,205,4876.79,2907.47,0.1508,Completed,East,,
ORD-04554,CUST-028,PROD-090,LOC-042,REP-072,2024-11-01,11/05/2024,42,260.24,8267.51,6241.92,0.2436,Completed,Central,,
ORD-00873,CUST-533,PROD-170,LOC-078,REP-029,03/05/2023,2023-03-15,35,98.98,2926.29,1666.46,0.1553,Pending,South,,
ORD-03851,CUST-395,PROD-076,LOC-046,REP-043,08-Apr-2024,12-Apr-2024,12,62,634.39,458.4,0.1513,Returned,Central,,
ORD-04987,CUST-949,PROD-046,LOC-014,REP-023,10-Dec-2024,2024-12-19,18,401.95,6175.88,2654.47,0.1464,Completed,North,,
ORD-02966,C456,PROD-071,LOC-069,REP-003,07/05/2023,2023-07-13,29,353.54,7987.85,3761.22,0.2209,Completed,North,,
ORD-03392,CUST-857,PROD-195,LOC-083,REP-008,10-Dec-2023,2023-12-11,16,$285.99,4068.84,2801.35,0.1108,Returned,East,,
ORD-02561,CUST-158,PROD-008,LOC-085,REP-059,03/02/2024,03/16/2024,32,111.84,2177.75,1594.0,0.3915,Completed,South,,
ord-03987,CUST-478,PROD-060,LOC-084,REP-029,2024-01-08,09-Jan-2024,36,34.66,966.27,581.93,0.2256,Pending,North,,
ORD-02636,CUST-831,PROD-016,LOC-053,REP-032,23-Oct-2024,26-Oct-2024,48,426.24,18247.85,12323.47,0.1081,Completed,South,,
ORD-03531,CUST-939,PROD-126,LOC-069,REP-028,2024-02-02,09-Feb-2024,2,$8.42,13.2,9.1,0.2159,Completed,East,,
ORD-00376,CUST-001,PROD-024,LOC-078,REP-039,2023-11-20,2023-11-22,32,373,11879.53,6668.88,0.0071,Completed,Central,,
ORD-01909,CUST-727,PROD-066,LOC-010,REP-040,11/02/2023,08-Nov-2023,49,134,4216.19,3243.68,0.3605,Pending,East,,
