order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,profit,days_to_ship,order_year,order_month,order_quarter,order_weekday,revenue_tier,segment,customer_region,customer_status,category,subcategory,product_is_active,state,territory,rep_team,rep_manager
ORD-00120,CUST-0692,PROD-0165,LOC-0072,REP-0004,2023-10-13,2023-10-23,15,404.0,4016.77,3172.52,0.3381,Returned,Central,844.25,10,2023,10,4,Friday,High,B2C,West,Inactive,Home & Garden,Furniture,1,SC,Territory-A,Partner,Daniel Wagner
ORD-00121,CUST-0360,PROD-0002,LOC-0024,REP-0019,2024-09-15,2024-09-26,45,137.0,5736.17,3906.79,0.0722,Completed,East,1829.38,11,2024,9,3,Sunday,High,B2B,Central,Active,Electronics,Wearables,1,PA,Territory-F,Retail,Angie Henderson
ORD-00122,CUST-0221,PROD-0097,LOC-0054,REP-0059,2024-08-02,2024-08-13,26,39.44,721.5,569.06,0.2964,Completed,Central,152.44,11,2024,8,3,Friday,Medium,Guest,Central,Inactive,Office,Stationery,1,,,Enterprise,Abigail Shaffer
ORD-00123,CUST-0160,PROD-0041,LOC-0097,REP-0007,2023-12-16,2023-12-19,24,159.26,3326.11,2582.93,0.1298,Completed,North,743.18,3,2023,12,4,Saturday,High,B2B,Central,Inactive,Beauty,Skincare,0,DE,Territory-E,Online,Noah Rhodes
ORD-00124,CUST-0774,PROD-0132,LOC-0015,REP-0045,2024-11-21,2024-11-23,18,224.0,3353.25,2155.57,0.1696,Completed,South,1197.68,2,2024,11,4,Thursday,High,Guest,Central,Inactive,Home & Garden,Furniture,1,SC,Territory-D,Enterprise,Allison Hill
ORD-00125,CUST-0405,PROD-0154,LOC-0008,REP-0001,2024-03-16,2024-03-18,19,340.72,4937.48,3015.68,0.2373,Completed,South,1921.8,2,2024,3,1,Saturday,High,B2C,East,Active,Sports,Fitness,1,MN,Territory-A,,
ORD-00126,CUST-0765,PROD-0111,LOC-0023,REP-0017,2023-07-29,2023-08-03,14,384.0,3740.72,1929.38,0.3057,Completed,West,1811.34,5,2023,7,3,Saturday,High,,East,Active,Home & Garden,Outdoor,1,,,SMB,Allison Hill
ORD-00127,CUST-0883,PROD-0190,LOC-0006,REP-0056,2024-01-25,2024-02-03,46,118.9,4246.99,2833.67,0.2235,Completed,West,1413.32,9,2024,1,1,Thursday,High,B2B,West,Active,Apparel,Sportswear,0,WI,Territory-E,SMB,Allison Hill
ORD-00128,CUST-0297,PROD-0030,LOC-0052,REP-0003,2023-01-20,2023-01-28,5,431.74,1661.55,1045.71,0.2303,Pending,West,615.84,8,2023,1,1,Friday,Medium,,East,Active,Beauty,Haircare,1,DE,Territory-A,Enterprise,Daniel Wagner
ORD-00129,CUST-0250,PROD-0112,LOC-0076,REP-0052,2023-11-29,2023-12-02,40,232.75,6742.3,3672.81,0.2758,Completed,North,3069.49,3,2023,11,4,Wednesday,High,B2B,North,Active,Sports,Outdoor Recreation,1,UT,Territory-D,Online,Abigail Shaffer
ORD-00130,CUST-0523,PROD-0163,LOC-0015,REP-0068,2024-06-20,2024-06-22,26,435.91,7952.83,3885.98,0.2983,Pending,North,4066.85,2,2024,6,2,Thursday,High,,South,Active,Home & Garden,Decor,1,SC,Territory-D,Enterprise,Angie Henderson
ORD-00131,CUST-0106,PROD-0038,LOC-0033,REP-0026,2024-06-06,2024-06-10,50,177.94,7254.17,4589.55,0.291,Returned,South,2664.62,4,2024,6,2,Thursday,High,B2B,North,Active,Home & Garden,Furniture,1,SC,Territory-E,Partner,Cristian Santos
ORD-00132,CUST-0476,PROD-0194,LOC-0073,REP-0075,2023-06-27,2023-07-07,10,381.31,2813.31,1324.67,0.2622,Pending,West,1488.64,10,2023,6,2,Tuesday,High,B2B,North,Active,Home & Garden,Outdoor,0,GA,Territory-F,SMB,Allison Hill
ORD-00134,CUST-0463,PROD-0010,LOC-0008,REP-0048,2024-03-28,2024-04-08,20,399.18,6094.68,3295.86,0.2366,Completed,West,2798.82,11,2024,3,1,Thursday,High,B2C,West,Inactive,Home & Garden,Furniture,0,MN,Territory-A,Retail,Noah Rhodes
ORD-00135,CUST-0595,PROD-0142,LOC-0095,REP-0006,2023-10-21,2023-10-23,42,432.8,11959.04,7725.58,0.3421,Completed,West,4233.46,2,2023,10,4,Saturday,Premium,B2C,Central,Active,Home & Garden,Furniture,1,MO,Territory-C,SMB,Abigail Shaffer
ORD-00137,CUST-0163,PROD-0094,LOC-0048,REP-0037,2024-05-31,2024-06-11,12,24.38,209.77,167.06,0.283,Completed,Central,42.71,11,2024,5,2,Friday,Low,Guest,East,Inactive,Apparel,Sportswear,1,VA,Territory-F,SMB,Noah Rhodes
ORD-00138,CUST-0338,PROD-0025,LOC-0072,REP-0050,2024-02-01,2024-02-08,50,172.49,6561.52,4696.02,0.2392,Pending,North,1865.5,7,2024,2,1,Thursday,High,Guest,North,Inactive,Electronics,Accessories,1,SC,Territory-A,Retail,Daniel Wagner
ORD-00139,CUST-0597,PROD-0170,LOC-0019,REP-0045,2023-10-18,2023-10-23,47,426.53,12312.81,7893.5,0.3858,Completed,North,4419.31,5,2023,10,4,Wednesday,Premium,Guest,West,Churned,Beauty,Fragrance,1,MI,,Enterprise,Allison Hill
ORD-00140,CUST-0386,PROD-0165,LOC-0043,REP-0017,2023-11-14,2023-11-25,45,332.76,14201.53,9707.22,0.0516,Completed,Central,4494.31,11,2023,11,4,Tuesday,Premium,Guest,North,Active,Home & Garden,Furniture,1,NJ,Territory-F,SMB,Allison Hill
ORD-00141,CUST-0371,PROD-0005,LOC-0047,REP-0040,2024-11-17,2024-11-29,48,498.6,15197.33,6647.03,0.365,Pending,Central,8550.3,12,2024,11,4,Sunday,Premium,,South,Active,Office,Furniture,1,MI,Territory-C,Enterprise,Daniel Wagner
ORD-00142,CUST-0303,PROD-0026,LOC-0065,REP-0070,2023-07-04,2023-07-08,22,474.1,8401.53,4121.94,0.1945,Completed,North,4279.59,4,2023,7,3,Tuesday,High,B2C,West,Active,Sports,Fitness,0,CT,Territory-D,,Daniel Wagner
ORD-00143,CUST-0186,PROD-0178,LOC-0099,REP-0022,2024-06-23,2024-06-24,43,171.7,5120.18,2316.47,0.3065,Completed,South,2803.71,1,2024,6,2,Sunday,High,Guest,East,Active,Sports,,1,MN,Territory-C,Partner,Gina Moore
ORD-00144,CUST-0240,PROD-0137,LOC-0031,REP-0040,2024-03-24,2024-03-25,27,185.33,3563.78,2807.67,0.2878,Pending,West,756.11,1,2024,3,1,Sunday,High,B2B,East,Churned,Electronics,Laptops,1,NJ,,Enterprise,Daniel Wagner
ORD-00146,CUST-0568,PROD-0027,LOC-0092,REP-0067,2024-03-04,2024-03-07,13,401.0,4931.81,2465.91,0.0554,Pending,East,2465.9,3,2024,3,1,Monday,High,B2B,East,Inactive,Office,Stationery,1,MS,Territory-F,Partner,Allison Hill
ORD-00147,CUST-0094,PROD-0057,LOC-0058,REP-0045,2023-05-08,2023-05-13,0,382.74,2045.9,1559.23,0.1091,Completed,West,486.67,5,2023,5,2,Monday,High,B2C,West,Active,Office,,0,KY,Territory-F,Enterprise,Allison Hill
ORD-00148,CUST-0029,PROD-0082,LOC-0013,REP-0043,2023-01-28,2023-02-04,4,201.24,684.54,379.55,0.1496,Completed,South,304.99,7,2023,1,1,Saturday,Medium,B2C,East,Inactive,Home & Garden,Kitchen,1,AL,Territory-D,SMB,Noah Rhodes
ORD-00149,CUST-0460,PROD-0158,LOC-0001,REP-0011,2023-05-30,2023-06-02,3,147.01,294.65,199.9,0.3319,Completed,West,94.75,3,2023,5,2,Tuesday,Low,B2C,East,Inactive,Beauty,Haircare,1,,,,
ORD-00151,CUST-0612,PROD-0138,LOC-0003,REP-0066,2023-05-05,2023-05-06,16,212.81,2323.54,1354.26,0.3176,Completed,West,969.28,1,2023,5,2,Friday,High,B2B,North,Inactive,Sports,Team Sports,1,CT,Territory-B,Partner,Cristian Santos
ORD-00153,CUST-0400,PROD-0121,LOC-0006,REP-0050,2024-06-20,2024-06-26,5,476.0,1865.75,1333.2,0.2176,Completed,North,532.55,6,2024,6,2,Thursday,Medium,Guest,West,Active,Beauty,Fragrance,1,WI,Territory-E,Retail,Daniel Wagner
ORD-00154,CUST-0791,PROD-0149,LOC-0095,REP-0043,2024-01-18,2024-01-23,48,13.0,428.5,230.5,0.3154,Pending,North,198.0,5,2024,1,1,Thursday,Low,B2C,East,Active,Home & Garden,Outdoor,1,MO,Territory-C,SMB,Noah Rhodes
ORD-00155,CUST-0713,PROD-0123,LOC-0081,REP-0024,2023-05-17,2023-05-18,23,275.28,4271.19,2007.61,0.3254,Pending,West,2263.58,1,2023,5,2,Wednesday,High,B2B,North,Active,Beauty,Skincare,0,,,Retail,Abigail Shaffer
ORD-00156,CUST-0908,PROD-0011,LOC-0041,REP-0040,2023-05-19,2023-05-21,46,389.21,14625.5,7566.9,0.1831,Completed,South,7058.6,2,2023,5,2,Friday,Premium,B2C,East,Churned,Beauty,Haircare,1,AL,Territory-E,Enterprise,Daniel Wagner
ORD-00157,CUST-0887,PROD-0168,LOC-0043,REP-0035,2024-06-11,2024-06-18,35,239.33,8254.25,5437.57,0.0146,Completed,North,2816.68,7,2024,6,2,Tuesday,High,B2B,South,Churned,Home & Garden,Outdoor,1,NJ,Territory-F,SMB,Daniel Wagner
ORD-00159,CUST-0559,PROD-0076,LOC-0042,REP-0014,2024-01-12,2024-01-25,34,137.03,4505.27,2567.1,0.033,Completed,South,1938.17,13,2024,1,1,Friday,High,B2C,West,Active,Home & Garden,Decor,0,KY,Territory-A,Enterprise,Angie Henderson
ORD-00160,CUST-0360,PROD-0115,LOC-0006,REP-0046,2023-03-23,2023-03-29,43,151.34,5346.66,3673.5,0.1784,Completed,West,1673.16,6,2023,3,1,Thursday,High,B2B,Central,Active,Apparel,Sportswear,0,WI,Territory-E,SMB,Daniel Wagner
ORD-00161,CUST-0373,PROD-0132,LOC-0096,REP-0021,2024-09-21,2024-09-28,18,321.54,3955.33,1672.88,0.3166,Pending,West,2282.45,7,2024,9,3,Saturday,High,B2C,North,Active,Home & Garden,Furniture,1,LA,Territory-C,Retail,Connie Lawrence
ORD-00162,CUST-0371,PROD-0099,LOC-0073,REP-0005,2023-02-01,2023-02-04,39,340.0,10956.43,4935.78,0.1753,Completed,East,6020.65,3,2023,2,1,Wednesday,Premium,,South,Active,Electronics,Wearables,1,GA,Territory-F,,
ORD-00163,CUST-0543,PROD-0094,LOC-0051,REP-0041,2024-09-11,2024-09-14,44,227.71,8532.38,4928.1,0.1484,Completed,South,3604.28,3,2024,9,3,Wednesday,High,,Central,Active,Apparel,Sportswear,1,CA,Territory-D,Partner,Angie Henderson
ORD-00164,CUST-0121,PROD-0068,LOC-0100,REP-0034,2024-10-27,2024-11-01,16,480.0,7607.41,3609.1,0.0104,Completed,Central,3998.31,5,2024,10,4,Sunday,High,Guest,South,Active,Apparel,Men's Clothing,1,CO,Territory-C,SMB,Cristian Santos
ORD-00165,CUST-0139,PROD-0019,LOC-0058,REP-0023,2024-12-21,2024-12-29,14,498.2,6178.28,4736.22,0.1142,Completed,North,1442.06,8,2024,12,4,Saturday,High,Guest,East,Active,Office,Stationery,1,KY,Territory-F,SMB,Angie Henderson
ORD-00166,CUST-0564,PROD-0139,LOC-0038,REP-0039,2024-12-31,2025-01-08,6,406.0,1494.0,1187.18,0.387,Pending,North,306.82,8,2024,12,4,Tuesday,Medium,B2C,South,Churned,Home & Garden,Kitchen,1,WV,Territory-D,Enterprise,Daniel Wagner
ORD-00167,CUST-0206,PROD-0036,LOC-0031,REP-0064,2023-06-11,2023-06-23,46,464.03,15900.17,11408.03,0.2551,Completed,North,4492.14,12,2023,6,2,Sunday,Premium,B2C,South,Active,Office,Furniture,0,NJ,,,
ORD-00168,CUST-0068,PROD-0080,LOC-0051,REP-0062,2023-01-27,2023-02-02,36,288.28,8437.38,6692.57,0.187,Completed,North,1744.81,6,2023,1,1,Friday,High,,West,Active,Electronics,Tablets,0,CA,Territory-D,,
ORD-00170,CUST-0933,PROD-0015,LOC-0016,REP-0067,2023-12-19,2023-12-22,50,277.9,10628.29,7515.4,0.2351,Completed,Central,3112.89,3,2023,12,4,Tuesday,Premium,B2C,West,Active,Sports,Fitness,0,NY,Territory-F,Partner,Allison Hill
ORD-00171,CUST-0917,PROD-0073,LOC-0011,REP-0033,2023-06-06,2023-06-11,11,85.17,586.57,287.53,0.3739,Cancelled,Central,299.04,5,2023,6,2,Tuesday,Medium,B2C,West,Churned,Home & Garden,Outdoor,1,,,Partner,Angie Henderson
ORD-00172,CUST-0607,PROD-0149,LOC-0020,REP-0022,2023-07-21,2023-08-01,36,140.85,3802.95,2455.84,0.25,Completed,South,1347.11,11,2023,7,3,Friday,High,B2C,East,Inactive,Home & Garden,Outdoor,1,IL,Territory-E,Partner,Gina Moore
ORD-00173,CUST-0084,PROD-0012,LOC-0083,REP-0074,2024-11-05,2024-11-15,47,451.49,18355.33,14125.75,0.135,Completed,North,4229.58,10,2024,11,4,Tuesday,Premium,B2C,East,Active,Office,Furniture,1,CA,Territory-A,Retail,Allison Hill
ORD-00174,CUST-0297,PROD-0165,LOC-0039,REP-0062,2023-09-29,2023-10-10,14,384.64,4487.83,2942.21,0.1666,Completed,Central,1545.62,11,2023,9,3,Friday,High,,East,Active,Home & Garden,Furniture,1,TX,Territory-B,,
ORD-00175,CUST-0496,PROD-0119,LOC-0027,REP-0044,2023-09-08,2023-09-21,44,206.0,7420.51,5012.15,0.1814,Completed,West,2408.36,13,2023,9,3,Friday,High,Guest,West,Churned,Beauty,Haircare,1,WV,Territory-F,Retail,Abigail Shaffer
ORD-00176,CUST-0134,PROD-0195,LOC-0048,REP-0066,2024-09-13,2024-09-16,21,431.44,7903.25,6284.74,0.1277,Completed,West,1618.51,3,2024,9,3,Friday,High,B2B,East,Inactive,Sports,Outdoor Recreation,1,VA,Territory-F,Partner,Cristian Santos
ORD-00177,CUST-0298,PROD-0099,LOC-0079,REP-0054,2024-07-29,2024-07-31,21,124.66,2489.58,1443.55,0.049,Completed,North,1046.03,2,2024,7,3,Monday,High,B2C,South,Churned,Electronics,Wearables,1,LA,Territory-E,Partner,Allison Hill
ORD-00179,CUST-0362,PROD-0013,LOC-0007,REP-0037,2023-11-12,2023-11-20,2,49.0,83.55,48.7,0.1573,Completed,Central,34.85,8,2023,11,4,Sunday,Low,B2C,Central,Active,Beauty,Skincare,1,TX,Territory-C,SMB,Noah Rhodes
ORD-00181,CUST-0396,PROD-0130,LOC-0058,REP-0071,2024-02-17,2024-02-23,3,203.29,470.76,224.96,0.2281,Completed,North,245.8,6,2024,2,1,Saturday,Low,B2C,East,Active,Apparel,Women's Clothing,1,KY,Territory-F,Partner,Gina Moore
ORD-00182,CUST-0572,PROD-0094,LOC-0097,REP-0019,2023-10-14,2023-10-28,40,341.8,13022.58,10288.27,0.0475,Completed,East,2734.31,14,2023,10,4,Saturday,Premium,B2B,East,Inactive,Apparel,Sportswear,1,DE,Territory-E,Retail,Angie Henderson
ORD-00183,CUST-0532,PROD-0117,LOC-0020,REP-0066,2023-07-23,2023-08-02,33,203.69,6613.55,2748.36,0.0161,Pending,West,3865.19,10,2023,7,3,Sunday,High,B2C,Central,Churned,Office,Furniture,1,IL,Territory-E,Partner,Cristian Santos
ORD-00184,CUST-0345,PROD-0130,LOC-0066,REP-0069,2023-05-24,2023-05-30,40,162.0,5483.93,3545.91,0.1572,Returned,Central,1938.02,6,2023,5,2,Wednesday,High,B2C,East,Active,Apparel,Women's Clothing,1,NV,Territory-A,Partner,Angie Henderson
ORD-00185,CUST-0598,PROD-0079,LOC-0093,REP-0004,2024-05-16,2024-05-28,37,153.0,3823.79,2092.93,0.3263,Pending,West,1730.86,12,2024,5,2,Thursday,High,B2C,South,Active,Home & Garden,,1,KY,Territory-A,Partner,Daniel Wagner
ORD-00186,CUST-0598,PROD-0123,LOC-0022,REP-0068,2024-09-03,2024-09-11,17,483.0,5647.49,4012.34,0.3132,Completed,North,1635.15,8,2024,9,3,Tuesday,High,B2C,South,Active,Beauty,Skincare,0,SC,Territory-F,Enterprise,Angie Henderson
ORD-00187,CUST-0971,PROD-0180,LOC-0015,REP-0025,2024-10-06,2024-10-18,40,388.43,13173.99,9599.42,0.1521,Completed,Central,3574.57,12,2024,10,4,Sunday,Premium,B2C,Central,Churned,Apparel,Footwear,1,SC,Territory-D,Online,Allison Hill
ORD-00188,CUST-0943,PROD-0121,LOC-0095,REP-0008,2023-01-20,2023-01-28,21,212.3,3721.79,1792.25,0.1652,Completed,Central,1929.54,8,2023,1,1,Friday,High,B2C,West,Inactive,Beauty,Fragrance,1,MO,Territory-C,Online,Cristian Santos
ORD-00189,CUST-0980,PROD-0045,LOC-0059,REP-0069,2024-12-23,2024-12-26,34,107.63,3183.7,2116.81,0.13,Completed,East,1066.89,3,2024,12,4,Monday,High,B2C,West,Active,Sports,Outdoor Recreation,0,TX,Territory-C,Partner,Angie Henderson
ORD-00190,CUST-0625,PROD-0124,LOC-0025,REP-0032,2023-12-17,2023-12-26,23,339.55,5098.92,3428.0,0.3471,Returned,East,1670.92,9,2023,12,4,Sunday,High,Guest,North,Active,Beauty,Haircare,1,NV,Territory-D,Partner,Noah Rhodes
ORD-00191,CUST-0707,PROD-0181,LOC-0063,REP-0041,2023-10-13,2023-10-22,20,116.31,1420.84,737.48,0.3892,Completed,South,683.36,9,2023,10,4,Friday,Medium,B2B,West,Inactive,Office,Furniture,1,LA,Territory-B,Partner,Angie Henderson
ORD-00192,CUST-0389,PROD-0102,LOC-0045,REP-0019,2024-05-06,2024-05-12,36,467.18,11466.84,5841.01,0.3182,Completed,Central,5625.83,6,2024,5,2,Monday,Premium,B2C,West,Active,Apparel,Men's Clothing,1,,,Retail,Angie Henderson
ORD-00193,CUST-0220,PROD-0052,LOC-0069,REP-0035,2023-10-25,2023-10-26,19,477.88,8792.8,6766.97,0.0316,Pending,West,2025.83,1,2023,10,4,Wednesday,High,B2C,North,Active,Beauty,Skincare,0,CO,Territory-D,SMB,Daniel Wagner
ORD-00194,CUST-0232,PROD-0164,LOC-0030,REP-0007,2024-07-29,2024-08-10,18,72.0,989.68,628.18,0.2463,Completed,Central,361.5,12,2024,7,3,Monday,Medium,B2B,Central,Inactive,Home & Garden,Furniture,1,NY,Territory-D,Online,Noah Rhodes
ORD-00195,CUST-0952,PROD-0041,LOC-0053,REP-0061,2023-04-13,2023-04-20,22,360.0,7603.52,5385.62,0.0402,Completed,Central,2217.9,7,2023,4,2,Thursday,High,B2C,East,Churned,Beauty,Skincare,0,MS,Territory-C,SMB,Cristian Santos
ORD-00196,CUST-0668,PROD-0147,LOC-0030,REP-0069,2024-05-03,2024-05-14,13,379.0,4362.96,2243.29,0.1149,Completed,North,2119.67,11,2024,5,2,Friday,High,B2B,South,Churned,Office,Stationery,1,NY,Territory-D,Partner,Angie Henderson
ORD-00197,CUST-0807,PROD-0127,LOC-0024,REP-0038,2023-02-08,2023-02-11,27,441.71,11087.76,8513.78,0.0703,Cancelled,West,2573.98,3,2023,2,1,Wednesday,Premium,B2C,South,Active,Electronics,Smartphones,1,PA,Territory-F,SMB,Daniel Wagner
ORD-00198,CUST-0537,PROD-0127,LOC-0018,REP-0065,2023-02-08,2023-02-09,20,286.14,5477.29,4344.57,0.0429,Completed,Central,1132.72,1,2023,2,1,Wednesday,High,Guest,West,Active,Electronics,Smartphones,1,TX,Territory-C,Enterprise,Daniel Wagner
ORD-00199,CUST-0015,PROD-0189,LOC-0044,REP-0038,2024-04-24,2024-04-29,13,405.36,4572.5,3166.22,0.1323,Pending,South,1406.28,5,2024,4,2,Wednesday,High,B2B,East,Churned,Apparel,Footwear,1,MD,Territory-C,SMB,Daniel Wagner
ORD-00201,CUST-0242,PROD-0115,LOC-0097,REP-0035,2024-11-16,2024-11-18,12,490.0,4765.95,3690.42,0.191,Completed,West,1075.53,2,2024,11,4,Saturday,High,B2C,West,Active,Apparel,Sportswear,0,DE,Territory-E,SMB,Daniel Wagner
ORD-00202,CUST-0684,PROD-0031,LOC-0060,REP-0040,2023-12-04,2023-12-09,38,362.83,13724.12,9078.14,0.0046,Pending,North,4645.98,5,2023,12,4,Monday,Premium,B2C,West,Active,Apparel,,1,AZ,Territory-E,Enterprise,Daniel Wagner
ORD-00203,CUST-0655,PROD-0076,LOC-0048,REP-0029,2023-06-13,2023-06-20,44,253.75,7167.93,4884.39,0.358,Completed,North,2283.54,7,2023,6,2,Tuesday,High,Guest,East,Churned,Home & Garden,Decor,0,VA,Territory-F,,
ORD-00204,CUST-0935,PROD-0121,LOC-0097,REP-0069,2023-08-13,2023-08-16,31,80.83,1756.27,1128.04,0.2991,Completed,Central,628.23,3,2023,8,3,Sunday,Medium,B2B,West,Churned,Beauty,Fragrance,1,DE,Territory-E,Partner,Angie Henderson
ORD-00205,CUST-0458,PROD-0136,LOC-0091,REP-0047,2024-11-11,2024-11-25,14,382.12,3894.03,2485.66,0.2721,Pending,Central,1408.37,14,2024,11,4,Monday,High,B2C,Central,Churned,Office,Supplies,1,NH,Territory-F,Retail,Angie Henderson
ORD-00206,CUST-0169,PROD-0084,LOC-0067,REP-0057,2023-03-21,2023-03-31,8,35.57,222.21,133.81,0.2191,Completed,South,88.4,10,2023,3,1,Tuesday,Low,,West,Active,Home & Garden,Outdoor,1,NV,Territory-D,Enterprise,Noah Rhodes
ORD-00207,CUST-0465,PROD-0034,LOC-0066,REP-0054,2023-04-30,2023-05-11,14,359.87,4053.22,3078.65,0.1955,Completed,North,974.57,11,2023,4,2,Sunday,High,B2C,East,Inactive,Office,Supplies,1,NV,Territory-A,Partner,Allison Hill
ORD-00208,CUST-0837,PROD-0001,LOC-0096,REP-0028,2024-04-12,2024-04-22,4,281.6,823.29,430.8,0.2691,Completed,East,392.49,10,2024,4,2,Friday,Medium,B2C,South,Active,Beauty,Skincare,1,LA,Territory-C,Online,Angie Henderson
ORD-00209,CUST-0957,PROD-0121,LOC-0005,REP-0037,2024-08-15,2024-08-17,3,214.73,463.69,285.85,0.2802,Completed,North,177.84,2,2024,8,3,Thursday,Low,B2B,Central,Active,Beauty,Fragrance,1,PA,Territory-C,SMB,Noah Rhodes
ORD-00210,CUST-0913,PROD-0098,LOC-0058,REP-0049,2024-02-23,2024-02-26,50,72.04,2677.73,1852.23,0.2566,Cancelled,East,825.5,3,2024,2,1,Friday,High,B2C,West,Active,Beauty,Haircare,1,KY,Territory-F,Enterprise,Noah Rhodes
ORD-00212,CUST-0435,PROD-0137,LOC-0049,REP-0030,2023-05-11,2023-05-23,15,418.24,4375.84,3463.02,0.3025,Completed,Central,912.82,12,2023,5,2,Thursday,High,B2C,East,Active,Electronics,Laptops,1,VT,Territory-D,Partner,Allison Hill
ORD-00213,CUST-0829,PROD-0170,LOC-0054,REP-0003,2023-09-11,2023-09-19,23,81.0,1739.33,1304.64,0.0754,Pending,North,434.69,8,2023,9,3,Monday,Medium,Guest,South,Active,Beauty,Fragrance,1,,,Enterprise,Daniel Wagner
ORD-00214,CUST-0251,PROD-0190,LOC-0006,REP-0052,2023-09-04,2023-09-08,5,54.0,271.02,173.21,0.0134,Pending,North,97.81,4,2023,9,3,Monday,Low,B2C,Central,Active,Apparel,Sportswear,0,WI,Territory-E,Online,Abigail Shaffer
ORD-00215,CUST-0240,PROD-0188,LOC-0074,REP-0041,2024-03-25,2024-03-29,35,112.0,2578.24,1089.51,0.3455,Completed,East,1488.73,4,2024,3,1,Monday,High,B2B,East,Churned,Sports,Team Sports,1,NC,Territory-D,Partner,Angie Henderson
ORD-00216,CUST-0227,PROD-0106,LOC-0039,REP-0036,2024-08-14,2024-08-24,50,337.9,14727.37,7668.63,0.1283,Completed,Central,7058.74,10,2024,8,3,Wednesday,Premium,B2B,South,Active,Office,Furniture,1,TX,Territory-B,,
ORD-00217,CUST-0049,PROD-0089,LOC-0083,REP-0049,2023-03-04,2023-03-13,38,440.0,10634.99,6916.97,0.3646,Completed,West,3718.02,9,2023,3,1,Saturday,Premium,B2C,North,Inactive,Beauty,Haircare,1,CA,Territory-A,Enterprise,Noah Rhodes
ORD-00218,CUST-0247,PROD-0058,LOC-0039,REP-0019,2024-06-21,2024-06-27,45,211.0,8931.53,4917.56,0.0597,Pending,West,4013.97,6,2024,6,2,Friday,High,B2C,Central,Active,Sports,Fitness,1,TX,Territory-B,Retail,Angie Henderson
ORD-00219,CUST-0209,PROD-0085,LOC-0083,REP-0011,2024-04-19,2024-04-20,36,209.0,6278.9,3842.67,0.1666,Completed,East,2436.23,1,2024,4,2,Friday,High,B2B,Central,Inactive,Apparel,Footwear,1,CA,Territory-A,,
ORD-00221,CUST-0217,PROD-0049,LOC-0095,REP-0016,2024-08-24,2024-09-05,43,281.0,9787.37,7318.89,0.1918,Completed,North,2468.48,12,2024,8,3,Saturday,High,B2C,East,Active,Beauty,Haircare,1,MO,Territory-C,Partner,Daniel Wagner
ORD-00223,CUST-0780,PROD-0082,LOC-0027,REP-0048,2023-11-12,2023-11-17,24,258.84,4976.56,2186.92,0.1989,Cancelled,West,2789.64,5,2023,11,4,Sunday,High,B2C,Central,Active,Home & Garden,Kitchen,1,WV,Territory-F,Retail,Noah Rhodes
ORD-00224,CUST-0594,PROD-0185,LOC-0054,REP-0038,2023-11-17,2023-11-24,3,283.45,775.09,355.28,0.0885,Completed,Central,419.81,7,2023,11,4,Friday,Medium,B2C,South,Active,Home & Garden,Kitchen,1,,,SMB,Daniel Wagner
ORD-00225,CUST-0264,PROD-0196,LOC-0063,REP-0063,2023-06-06,2023-06-10,22,118.0,2018.98,1006.04,0.2279,Completed,East,1012.94,4,2023,6,2,Tuesday,High,B2C,North,Active,Apparel,Men's Clothing,1,LA,Territory-B,Enterprise,Gina Moore
ORD-00226,CUST-0658,PROD-0016,LOC-0068,REP-0005,2024-04-16,2024-04-19,47,398.51,17461.95,12016.01,0.0677,Completed,Central,5445.94,3,2024,4,2,Tuesday,Premium,B2C,South,Churned,Beauty,,1,CT,Territory-B,,
ORD-00227,CUST-0725,PROD-0039,LOC-0002,REP-0028,2023-03-18,2023-04-01,43,29.0,1244.19,566.1,0.0026,Pending,North,678.09,14,2023,3,1,Saturday,Medium,B2B,West,Active,Apparel,Sportswear,1,CT,Territory-E,Online,Angie Henderson
ORD-00230,CUST-0081,PROD-0096,LOC-0052,REP-0059,2024-06-20,2024-06-23,16,100.01,1263.17,917.17,0.2106,Completed,West,346.0,3,2024,6,2,Thursday,Medium,B2B,East,Active,Home & Garden,,1,DE,Territory-A,Enterprise,Abigail Shaffer
ORD-00232,CUST-0580,PROD-0025,LOC-0068,REP-0006,2024-07-19,2024-07-27,4,320.19,920.74,398.75,0.2811,Returned,East,521.99,8,2024,7,3,Friday,Medium,Guest,Central,Active,Electronics,Accessories,1,CT,Territory-B,SMB,Abigail Shaffer
ORD-00233,CUST-0921,PROD-0140,LOC-0073,REP-0005,2023-08-24,2023-08-28,45,444.0,16192.19,6778.45,0.1902,Completed,East,9413.74,4,2023,8,3,Thursday,Premium,B2C,East,Active,Beauty,Haircare,1,GA,Territory-F,,
ORD-00234,CUST-0952,PROD-0020,LOC-0039,REP-0021,2023-07-03,2023-07-17,21,12.0,245.55,112.38,0.0829,Returned,Unknown,133.17,14,2023,7,3,Monday,Low,B2C,East,Churned,Beauty,Haircare,1,TX,Territory-B,Retail,Connie Lawrence
ORD-00235,CUST-0810,PROD-0177,LOC-0093,REP-0011,2024-07-31,2024-08-04,37,418.15,13062.63,9909.45,0.1557,Completed,South,3153.18,4,2024,7,3,Wednesday,Premium,B2C,West,Active,Sports,Outdoor Recreation,1,KY,Territory-A,,
